STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72073573805,2023-08-17,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",84.9,24,72.2,24,1013.8,23,10.3,24,10.0,24,4.1,24,13.0,17.1,97.0, ,73.9, ,0.0,G,999.9,0
72073573805,2023-08-18,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",83.9,24,72.3,24,1014.7,24,11.2,24,10.0,24,4.0,24,13.0,18.1,98.1, ,72.0, ,0.0,G,999.9,0
72073573805,2023-08-19,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",85.8,24,72.6,24,1015.1,24,11.6,24,9.9,24,2.8,24,7.0,999.9,99.0, ,72.0, ,0.0,G,999.9,0
72073573805,2023-08-20,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",86.0,24,73.2,24,1016.7,22,13.2,24,10.0,24,4.6,24,11.1,19.0,99.0, ,75.0, ,0.0,G,999.9,0
72073573805,2023-08-21,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",86.0,24,73.5,24,1018.9,22,15.3,24,9.9,24,6.6,24,12.0,19.0,99.0, ,75.0, ,0.0,G,999.9,0
72073573805,2023-08-22,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",86.3,24,74.1,24,1017.6,23,14.0,24,10.0,24,4.0,24,9.9,999.9,100.9, ,75.0, ,0.0,G,999.9,0
72073573805,2023-08-23,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",88.2,24,74.0,24,1014.8,22,11.3,24,9.6,24,5.3,24,13.0,19.0,102.9, ,75.0, ,0.0,G,999.9,10010
72073573805,2023-08-24,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",85.2,24,74.0,24,1016.0,23,12.4,24,8.8,24,4.7,24,11.1,999.9,102.9, ,77.0, ,0.72,G,999.9,10010
72073573805,2023-08-25,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",84.3,24,73.5,24,1015.6,24,12.1,24,9.1,24,3.1,24,9.9,999.9,99.0, ,73.9, ,0.0,G,999.9,0
72073573805,2023-08-26,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",87.9,24,74.7,24,1012.3,24,8.8,24,10.0,24,5.0,24,13.0,21.0,100.9, ,73.9, ,0.0,G,999.9,0
72073573805,2023-08-27,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",86.3,24,75.2,24,1009.5,24,6.1,24,10.0,24,2.7,24,14.0,24.1,100.9, ,77.0, ,0.0,G,999.9,10010
72073573805,2023-08-28,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",83.5,24,73.7,24,1009.5,21,5.9,24,10.0,24,3.7,24,14.0,19.0,99.0, ,75.0, ,0.0,G,999.9,0
72073573805,2023-08-29,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.5,24,74.6,24,1010.1,21,6.7,24,9.7,24,4.2,24,15.0,999.9,97.0, ,75.0, ,0.0,G,999.9,10010
72073573805,2023-08-30,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",82.3,24,74.0,24,1005.1,19,1.6,24,9.9,24,9.3,24,15.9,22.9,93.9, ,75.9, ,0.17,G,999.9,10010
72073573805,2023-08-31,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",81.9,24,75.2,24,1010.0,22,6.7,24,10.0,24,4.2,24,11.1,999.9,93.9, ,75.9, ,0.04,G,999.9,0
72073573805,2023-09-01,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.9,24,76.2,24,1015.5,18,12.4,24,9.0,24,4.9,24,13.0,20.0,91.9, ,75.9, ,0.4,G,999.9,10010
72073573805,2023-09-02,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",78.7,24,74.7,24,1019.2,11,15.7,24,8.4,24,6.3,24,9.9,999.9,87.1,*,73.4,*,1.5,G,999.9,10000
72073573805,2023-09-03,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.2,24,73.5,24,1018.3,22,14.9,24,10.0,24,5.2,24,9.9,999.9,87.1, ,73.9, ,0.22,G,999.9,10000
72073573805,2023-09-04,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",79.9,24,71.6,24,1017.0,24,13.5,24,10.0,24,4.5,24,12.0,999.9,91.0, ,71.1, ,0.0,G,999.9,0
72073573805,2023-09-05,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.4,24,70.1,24,1017.2,24,13.7,24,10.0,24,4.1,24,9.9,999.9,93.0, ,70.0, ,0.0,G,999.9,0
72073573805,2023-09-06,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",81.8,24,71.6,24,1016.4,24,12.9,24,10.0,24,2.8,24,9.9,999.9,93.9, ,70.0, ,0.01,G,999.9,0
72073573805,2023-09-07,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",82.2,24,72.5,24,1014.0,23,10.5,24,10.0,24,4.2,24,11.1,999.9,93.9, ,72.0, ,0.0,G,999.9,0
72073573805,2023-09-08,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",82.6,24,72.2,24,1012.9,22,9.4,24,9.8,24,4.9,24,13.0,20.0,93.9, ,73.0, ,0.0,G,999.9,10010
72073573805,2023-09-09,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.8,24,72.0,24,1013.1,24,9.6,24,9.7,24,3.4,24,8.9,999.9,93.9, ,73.0, ,0.0,G,999.9,10000
72073573805,2023-09-10,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.8,24,70.0,24,1014.8,24,11.3,24,10.0,24,3.4,24,9.9,15.0,93.9, ,71.1, ,0.01,G,999.9,0
72073573805,2023-09-11,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",80.8,24,71.2,24,1016.7,23,13.2,24,9.3,24,3.0,24,8.9,999.9,93.9, ,71.1, ,0.0,G,999.9,0
72073573805,2023-09-12,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",79.5,24,73.2,24,1016.7,18,13.0,24,9.9,24,2.8,24,9.9,15.9,91.0, ,71.1, ,0.09,G,999.9,10000
72073573805,2023-09-13,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",79.0,24,72.5,24,1014.8,21,11.3,24,9.6,24,2.4,24,13.0,999.9,91.9, ,72.0, ,0.32,G,999.9,10010
72073573805,2023-09-14,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",78.9,24,71.1,24,1013.8,23,10.2,24,9.3,24,2.4,24,13.0,999.9,91.0,*,71.1,*,0.31,G,999.9,10010
72073573805,2023-09-15,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",79.3,24,72.4,24,1014.5,23,11.0,24,9.9,24,2.7,24,8.0,999.9,91.9, ,71.1, ,0.04,G,999.9,0
72073573805,2023-09-16,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",78.9,24,73.3,24,1015.4,19,12.1,24,9.8,24,3.9,24,13.0,15.9,91.0, ,73.0, ,0.09,G,999.9,110010
72073573805,2023-09-17,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",79.6,24,73.1,24,1013.7,17,10.2,24,9.1,24,3.7,24,22.9,28.9,90.0, ,73.9, ,0.69,G,999.9,10010
72073573805,2023-09-18,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",77.5,24,63.5,24,1015.2,24,11.7,24,9.9,24,5.1,24,12.0,17.1,90.0, ,64.9, ,0.74,G,999.9,0
72073573805,2023-09-19,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",74.1,24,59.5,24,1016.9,24,13.3,24,10.0,24,2.5,24,7.0,15.9,88.0, ,62.1, ,0.0,G,999.9,0
72073573805,2023-09-20,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",73.1,24,64.7,24,1017.2,23,13.8,24,10.0,24,4.6,20,8.9,999.9,90.0, ,62.1, ,0.0,G,999.9,10000
72073573805,2023-09-21,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",78.0,24,68.2,24,1017.3,24,13.8,24,10.0,24,5.7,24,11.1,15.9,91.9, ,64.9, ,0.02,G,999.9,0
72073573805,2023-09-22,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",77.5,24,66.9,24,1016.8,24,13.3,24,10.0,24,5.5,24,11.1,999.9,91.9, ,70.0, ,0.0,G,999.9,0
72073573805,2023-09-23,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.9,24,60.9,24,1014.8,24,11.2,24,10.0,24,3.0,24,8.0,999.9,90.0, ,61.0, ,0.0,G,999.9,0
72073573805,2023-09-24,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.0,24,62.0,24,1014.3,24,10.7,24,10.0,24,2.7,24,11.1,999.9,90.0, ,61.0, ,0.0,G,999.9,0
72073573805,2023-09-25,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",76.2,24,64.2,24,1016.3,23,12.7,24,10.0,24,2.5,24,8.0,999.9,91.9, ,62.1, ,0.0,G,999.9,0
72073573805,2023-09-26,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",76.1,24,71.5,24,1016.7,19,13.2,24,9.8,24,4.1,24,8.9,999.9,91.9, ,63.0, ,0.27,G,999.9,10010
72073573805,2023-09-27,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.3,24,70.9,24,1016.2,22,12.7,24,10.0,24,7.5,24,12.0,19.0,82.0, ,72.0, ,0.07,G,999.9,10000
72073573805,2023-09-28,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.0,24,67.4,24,1016.6,16,13.0,24,10.0,24,7.9,24,11.1,19.0,80.1, ,71.1, ,0.0,G,999.9,0
72073573805,2023-09-29,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.1,24,65.7,24,1016.8,24,13.2,24,10.0,24,5.4,24,11.1,19.0,89.1, ,66.0, ,0.0,G,999.9,0
72073573805,2023-09-30,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",78.1,24,65.1,24,1018.0,24,14.4,24,10.0,24,6.0,24,11.1,20.0,90.0, ,66.0, ,0.0,G,999.9,0
72073573805,2023-10-01,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",77.3,24,62.2,24,1019.0,24,15.5,24,10.0,24,7.7,24,15.0,22.0,90.0, ,66.9, ,0.0,G,999.9,0
72073573805,2023-10-02,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",76.2,24,61.9,24,1019.2,23,15.7,24,10.0,24,6.6,24,11.1,17.1,89.1, ,66.0, ,0.0,G,999.9,0
72073573805,2023-10-03,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.7,24,58.7,24,1018.7,24,15.2,24,8.2,24,6.2,24,9.9,15.0,89.1, ,63.0, ,0.0,G,999.9,0
72073573805,2023-10-04,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.1,24,61.0,24,1017.9,24,14.3,24,8.2,24,5.9,24,11.1,17.1,90.0, ,62.1, ,0.0,G,999.9,0
72073573805,2023-10-05,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",77.0,24,66.1,24,1016.9,24,13.4,24,9.9,24,4.8,24,8.9,15.0,90.0, ,62.1, ,0.0,G,999.9,0
72073573805,2023-10-06,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.3,24,69.2,24,1014.7,22,11.1,24,10.0,24,2.4,24,8.0,999.9,88.0, ,69.1, ,0.0,G,999.9,10000
72073573805,2023-10-07,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",75.3,24,60.8,24,1015.6,24,12.0,24,10.0,24,7.9,24,15.0,22.9,87.1, ,69.1, ,0.0,G,999.9,0
72073573805,2023-10-08,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.4,24,39.6,24,1017.4,24,13.9,24,10.0,24,6.5,24,11.1,15.9,84.0, ,51.1, ,0.0,G,999.9,0
72073573805,2023-10-09,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",60.1,24,43.0,24,1016.1,23,12.4,24,10.0,24,3.0,24,8.9,999.9,77.0, ,42.1, ,0.0,G,999.9,0
72073573805,2023-10-10,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",64.7,24,51.7,24,1014.9,24,11.3,24,9.8,24,2.1,24,8.9,999.9,84.0, ,42.1, ,0.0,G,999.9,0
72073573805,2023-10-11,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",68.8,24,61.1,24,1011.8,23,8.3,24,9.2,24,4.9,24,14.0,24.1,73.0,*,64.0,*,0.0,G,999.9,10000
72073573805,2023-10-12,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",65.1,24,62.1,24,1004.5,16,0.7,24,7.4,24,8.3,23,15.9,28.9,73.0, ,62.1, ,1.91,G,999.9,10000
72073573805,2023-10-13,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",69.5,24,65.7,24,1010.2,17,6.5,24,7.0,24,4.7,24,8.0,999.9,75.0, ,62.1, ,0.01,G,999.9,10000
72073573805,2023-10-14,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",73.6,24,66.3,24,1012.2,20,8.7,24,10.0,24,5.3,24,11.1,17.1,82.0, ,66.0, ,0.01,G,999.9,10000
72073573805,2023-10-15,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.9,24,53.1,24,1012.1,24,8.5,24,10.0,24,8.5,24,15.9,24.1,82.0, ,54.0, ,0.0,G,999.9,0
72073573805,2023-10-16,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",59.4,24,46.3,24,1015.3,24,11.7,24,10.0,24,10.0,24,17.1,27.0,72.0, ,48.9, ,0.0,G,999.9,0
72073573805,2023-10-17,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",58.0,24,46.0,24,1019.3,23,15.6,24,10.0,24,4.2,24,9.9,15.0,73.9, ,44.1, ,0.0,G,999.9,0
72073573805,2023-10-18,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",60.4,24,49.8,24,1020.9,24,17.2,24,10.0,24,2.6,24,9.9,999.9,77.0, ,44.1, ,0.0,G,999.9,0
72073573805,2023-10-19,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.5,24,54.4,24,1019.5,23,15.9,24,10.0,24,3.2,24,9.9,999.9,78.1, ,46.9, ,0.0,G,999.9,0
72073573805,2023-10-20,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",69.3,24,61.2,24,1013.2,23,9.6,24,9.9,24,5.7,24,18.1,22.9,84.0, ,50.0, ,0.0,G,999.9,0
72073573805,2023-10-21,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",72.0,24,57.2,24,1012.7,24,9.2,24,10.0,24,5.3,24,9.9,999.9,84.0, ,57.0, ,0.0,G,999.9,0
72073573805,2023-10-22,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",68.8,24,58.6,24,1015.8,24,12.2,24,10.0,24,2.3,24,8.0,999.9,88.0, ,55.9, ,0.0,G,999.9,10000
72073573805,2023-10-23,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",71.4,24,55.8,24,1018.8,23,15.1,24,9.2,24,3.1,24,8.9,999.9,88.0, ,55.9, ,0.0,G,999.9,0
72073573805,2023-10-24,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",70.0,24,56.9,24,1022.5,24,18.9,24,10.0,24,6.5,24,12.0,18.1,87.1, ,60.1, ,0.01,G,999.9,0
72073573805,2023-10-25,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",71.2,24,60.4,24,1023.5,22,20.0,24,10.0,24,5.9,24,12.0,15.9,84.0, ,61.0, ,0.0,G,999.9,0
72073573805,2023-10-26,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",72.4,24,63.0,24,1022.4,24,18.8,24,10.0,24,5.3,24,9.9,999.9,86.0, ,62.1, ,0.0,G,999.9,0
72073573805,2023-10-27,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",71.5,24,63.4,24,1022.3,23,18.7,24,10.0,24,3.4,24,6.0,999.9,86.0, ,64.0, ,0.0,G,999.9,0
72073573805,2023-10-28,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",70.9,24,61.6,24,1021.6,23,18.1,24,10.0,24,3.6,24,8.9,999.9,86.0, ,60.1, ,0.0,G,999.9,0
72073573805,2023-10-29,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",71.2,24,64.4,24,1019.3,24,15.7,24,9.5,24,3.6,24,8.9,999.9,86.0, ,60.1, ,0.0,G,999.9,0
72073573805,2023-10-30,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",70.2,24,63.5,24,1015.7,14,12.6,24,6.4,24,2.0,24,8.9,999.9,84.9, ,60.1, ,0.01,G,999.9,110000
72073573805,2023-10-31,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",65.0,24,53.6,24,1016.0,22,12.3,24,10.0,24,9.1,24,13.0,21.0,84.0, ,55.9, ,0.0,G,999.9,0
72073573805,2023-11-01,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",53.8,24,26.6,24,1022.6,24,19.0,24,10.0,24,11.7,24,17.1,31.1,73.9, ,43.0, ,0.0,G,999.9,0
72073573805,2023-11-02,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",51.8,24,32.1,24,1028.1,24,24.4,24,10.0,24,6.3,24,11.1,17.1,72.0, ,37.9, ,0.0,G,999.9,0
72073573805,2023-11-03,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",59.1,24,44.3,24,1027.2,24,23.6,24,10.0,24,5.7,24,9.9,15.0,78.1, ,37.9, ,0.0,G,999.9,0
72073573805,2023-11-04,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.6,24,47.1,24,1024.0,24,20.3,24,10.0,24,4.5,24,8.9,999.9,82.0, ,42.1, ,0.0,G,999.9,0
72073573805,2023-11-05,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",61.9,24,45.4,24,1020.7,24,17.0,24,10.0,24,4.4,24,9.9,999.9,82.0, ,46.0, ,0.0,G,999.9,0
72073573805,2023-11-06,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",61.0,24,47.0,24,1019.6,24,16.0,24,10.0,24,2.6,24,8.9,999.9,82.9, ,44.1, ,0.0,G,999.9,0
72073573805,2023-11-07,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.3,24,52.0,24,1019.5,22,15.8,24,9.5,24,3.1,24,12.0,999.9,82.9, ,44.1, ,0.07,G,999.9,0
72073573805,2023-11-08,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",61.7,24,54.6,24,1019.3,17,15.6,24,7.8,24,2.0,24,9.9,999.9,81.0, ,48.0, ,0.0,G,999.9,100000
72073573805,2023-11-09,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",64.4,24,58.5,24,1018.5,17,14.8,24,7.1,24,2.2,24,8.0,999.9,80.1, ,48.0, ,0.01,G,999.9,100000
72073573805,2023-11-10,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",70.0,24,64.5,24,1018.0,16,14.5,24,6.3,24,2.6,24,7.0,999.9,84.0, ,52.0, ,0.01,G,999.9,100000
72073573805,2023-11-11,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",71.3,24,65.8,24,1020.1,18,16.5,24,9.0,24,4.0,24,9.9,999.9,84.0, ,61.0, ,0.01,G,999.9,10000
72073573805,2023-11-12,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",63.0,24,57.9,24,1023.2,22,19.4,24,9.9,24,7.2,24,11.1,999.9,77.0, ,57.9, ,0.16,G,999.9,0
72073573805,2023-11-13,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",62.4,24,55.1,24,1025.1,22,21.5,24,10.0,24,8.0,24,12.0,999.9,73.0, ,57.9, ,0.0,G,999.9,10000
72073573805,2023-11-14,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",59.7,24,54.3,18,1023.2,24,19.5,24,9.3,24,8.3,24,12.0,19.0,68.0, ,57.0, ,0.02,G,999.9,10000
72073573805,2023-11-15,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",59.5,24,56.3,24,1019.2,17,15.8,24,7.9,24,12.0,24,15.9,27.0,66.9, ,55.0, ,0.47,G,999.9,10000
72073573805,2023-11-16,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",65.1,24,59.9,24,1017.9,22,14.4,24,9.7,24,10.7,24,15.0,22.0,75.0, ,55.0, ,0.22,G,999.9,10000
72073573805,2023-11-17,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",65.9,24,61.0,24,1014.4,20,11.1,24,10.0,24,5.5,24,8.0,999.9,75.9, ,60.1, ,0.0,G,999.9,0
72073573805,2023-11-18,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",66.6,24,58.7,24,1012.4,22,8.8,24,9.1,24,6.1,24,13.0,22.0,79.0,*,57.2,*,0.01,G,999.9,100000
72073573805,2023-11-19,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",59.4,24,48.2,24,1014.3,23,10.7,24,10.0,24,4.5,24,9.9,999.9,80.1, ,48.0, ,0.0,I,999.9,0
72073573805,2023-11-20,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",61.0,24,53.0,22,1015.9,24,12.3,24,10.0,24,4.4,24,11.1,15.9,79.0, ,48.0, ,0.0,G,999.9,0
72073573805,2023-11-21,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",70.5,24,66.3,18,1015.6,18,11.8,24,8.5,24,7.7,24,13.0,18.1,75.9,*,66.9,*,0.0,G,999.9,10000
72073573805,2023-11-22,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",62.9,24,54.7,24,1016.2,18,12.4,24,9.8,24,9.8,24,15.9,25.1,77.0, ,54.0, ,0.59,G,999.9,10000
72073573805,2023-11-23,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",48.7,24,41.8,24,1019.7,24,16.1,24,10.0,24,3.5,24,7.0,999.9,64.9, ,39.0, ,0.0,G,999.9,0
72073573805,2023-11-24,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",56.2,24,48.0,24,1021.5,23,18.0,24,9.5,24,2.8,24,11.1,999.9,69.1, ,39.0, ,0.02,G,999.9,10000
72073573805,2023-11-25,30.34869,-85.78835,17.1,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",57.4,24,47.7,24,1021.6,24,18.0,24,10.0,24,2.5,24,7.0,999.9,73.9, ,45.0, ,0.01,G,999.9,0
